date,sentiment
2018-10-22,negative
2018-10-22,positive
2018-10-23,positive
2018-10-23,neutral
2018-10-23,negative
2018-10-23,neutral
2018-10-24,negative
2018-10-24,positive
2018-10-24,positive
2018-10-24,positive
2018-10-24,negative
2018-10-24,negative
2018-10-25,negative
2018-10-27,negative
2018-10-27,negative
2018-10-27,negative
2018-10-30,neutral
2018-10-30,neutral
2018-10-30,positive
2018-10-30,neutral
2018-10-30,neutral
2018-10-30,positive
2018-10-30,neutral
2018-10-30,positive
2018-10-30,neutral
2018-10-30,neutral
2018-10-30,neutral
2018-10-30,neutral
2018-10-30,positive
2018-10-30,neutral
2018-10-30,neutral
2018-10-30,positive
2018-10-30,neutral
2018-10-30,neutral
2018-10-31,neutral
2018-10-31,positive
2018-10-31,negative
2018-10-31,neutral
2018-11-01,neutral
2018-11-01,neutral
2018-11-01,neutral
2018-11-01,neutral
2018-11-01,neutral
2018-11-01,neutral
2018-11-01,negative
2018-11-01,negative
2018-11-01,negative
2018-11-01,negative
2018-11-01,positive
2018-11-01,neutral
2018-11-01,positive
2018-11-01,neutral
2018-11-01,negative
2018-11-01,neutral
2018-11-01,negative
2018-11-01,positive
2018-11-01,negative
2018-11-01,negative
2018-11-01,negative
2018-11-01,negative
2018-11-01,negative
2018-11-01,negative
2018-11-01,neutral
2018-11-01,neutral
2018-11-01,negative
2018-11-01,negative
2018-11-01,negative
2018-11-01,negative
2018-11-01,negative
2018-11-01,negative
2018-11-02,negative
2018-11-02,negative
2018-11-02,negative
2018-11-02,positive
2018-11-02,negative
2018-11-02,negative
2018-11-02,negative
2018-11-02,neutral
2018-11-02,neutral
2018-11-02,negative
2018-11-02,neutral
2018-11-02,negative
2018-11-02,negative
2018-11-02,negative
2018-11-02,negative
2018-11-02,negative
2018-11-02,neutral
2018-11-02,neutral
2018-11-02,negative
2018-11-02,negative
2018-11-02,negative
2018-11-02,negative
2018-11-02,neutral
2018-11-02,negative
2018-11-02,neutral
2018-11-02,negative
2018-11-02,negative
2018-11-02,negative
2018-11-02,negative
2018-11-02,negative
2018-11-02,neutral
2018-11-02,neutral
2018-11-02,negative
2018-11-02,negative
2018-11-04,neutral
2018-11-05,negative
2018-11-05,negative
2018-11-05,negative
2018-11-05,negative
2018-11-05,negative
2018-11-05,negative
2018-11-05,negative
2018-11-05,negative
2018-11-05,negative
2018-11-05,negative
2018-11-05,negative
2018-11-05,positive
2018-11-05,negative
2018-11-05,negative
2018-11-05,negative
2018-11-05,negative
2018-11-05,negative
2018-11-05,negative
2018-11-05,negative
2018-11-06,positive
2018-11-06,negative
2018-11-06,negative
2018-11-06,negative
2018-11-07,negative
2018-11-07,negative
2018-11-07,negative
2018-11-07,negative
2018-11-07,negative
2018-11-07,negative
2018-11-07,negative
2018-11-07,neutral
2018-11-07,neutral
2018-11-07,negative
2018-11-07,negative
2018-11-07,negative
2018-11-08,negative
2018-11-08,negative
2018-11-08,negative
2018-11-08,positive
2018-11-08,negative
2018-11-08,positive
2018-11-08,neutral
2018-11-09,neutral
2018-11-09,neutral
2018-11-09,neutral
2018-11-09,neutral
2018-11-10,negative
2018-11-10,negative
2018-11-10,negative
2018-11-10,neutral
2018-11-10,negative
2018-11-12,negative
2018-11-12,positive
2018-11-12,negative
2018-11-12,neutral
2018-11-12,neutral
2018-11-12,neutral
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,positive
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-12,positive
2018-11-12,negative
2018-11-12,negative
2018-11-12,negative
2018-11-13,negative
2018-11-13,negative
2018-11-13,negative
2018-11-13,negative
2018-11-13,negative
2018-11-13,negative
2018-11-13,neutral
2018-11-13,negative
2018-11-13,neutral
2018-11-13,neutral
2018-11-13,neutral
2018-11-13,negative
2018-11-13,neutral
2018-11-13,neutral
2018-11-14,negative
2018-11-14,neutral
2018-11-14,negative
2018-11-14,negative
2018-11-14,negative
2018-11-14,neutral
2018-11-14,negative
2018-11-14,negative
2018-11-14,negative
2018-11-14,positive
2018-11-14,negative
2018-11-14,neutral
2018-11-14,negative
2018-11-14,neutral
2018-11-14,negative
2018-11-14,negative
2018-11-14,negative
2018-11-15,negative
2018-11-15,negative
2018-11-15,neutral
2018-11-15,negative
2018-11-15,negative
2018-11-15,neutral
2018-11-15,neutral
2018-11-15,negative
2018-11-15,neutral
2018-11-15,neutral
2018-11-15,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,positive
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,neutral
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-19,negative
2018-11-20,negative
2018-11-20,negative
2018-11-20,negative
2018-11-20,neutral
2018-11-20,positive
2018-11-20,positive
2018-11-20,negative
2018-11-21,negative
2018-11-21,neutral
2018-11-21,neutral
2018-11-21,neutral
2018-11-21,positive
2018-11-21,negative
2018-11-21,neutral
2018-11-22,neutral
2018-11-25,positive
2018-11-26,neutral
2018-11-26,neutral
2018-11-26,neutral
2018-11-26,neutral
2018-11-26,negative
2018-11-26,negative
2018-11-26,neutral
2018-11-26,neutral
2018-11-26,negative
2018-11-26,neutral
2018-11-26,neutral
2018-11-26,neutral
2018-11-26,neutral
2018-11-26,positive
2018-11-26,negative
2018-11-26,neutral
2018-11-27,neutral
2018-11-27,positive
2018-11-27,neutral
2018-11-27,negative
2018-11-27,negative
2018-11-28,negative
2018-11-28,neutral
2018-11-29,positive
2018-11-29,negative
2018-11-29,negative
2018-11-29,negative
2018-11-29,neutral
2018-11-29,neutral
2018-11-30,neutral
2018-11-30,neutral
2018-12-01,positive
2018-12-03,neutral
2018-12-03,negative
2018-12-03,positive
2018-12-03,positive
2018-12-03,neutral
2018-12-03,positive
2018-12-03,positive
2018-12-04,positive
2018-12-04,positive
2018-12-04,negative
2018-12-04,negative
2018-12-04,positive
2018-12-04,positive
2018-12-04,positive
2018-12-05,positive
2018-12-05,neutral
2018-12-05,negative
2018-12-06,negative
2018-12-06,neutral
2018-12-06,neutral
2018-12-06,positive
2018-12-06,neutral
2018-12-06,neutral
2018-12-06,neutral
2018-12-06,neutral
2018-12-07,neutral
2018-12-07,positive
2018-12-08,neutral
2018-12-10,negative
2018-12-10,negative
2018-12-10,negative
2018-12-10,negative
2018-12-10,negative
2018-12-10,negative
2018-12-10,negative
2018-12-10,negative
2018-12-10,negative
2018-12-10,negative
2018-12-10,negative
2018-12-10,negative
2018-12-10,negative
2018-12-10,negative
2018-12-10,negative
2018-12-10,negative
2018-12-10,negative
2018-12-11,negative
2018-12-11,negative
2018-12-11,negative
2018-12-11,negative
2018-12-11,negative
2018-12-11,negative
2018-12-11,neutral
2018-12-11,neutral
2018-12-11,positive
2018-12-11,negative
2018-12-12,neutral
2018-12-13,neutral
2018-12-13,positive
2018-12-13,neutral
2018-12-13,neutral
2018-12-13,neutral
2018-12-13,neutral
2018-12-13,neutral
2018-12-13,neutral
2018-12-13,neutral
2018-12-13,negative
2018-12-13,neutral
2018-12-13,positive
2018-12-13,positive
2018-12-13,neutral
2018-12-14,negative
2018-12-14,negative
2018-12-14,neutral
2018-12-14,negative
2018-12-14,negative
2018-12-14,negative
2018-12-14,negative
2018-12-14,negative
2018-12-14,negative
2018-12-14,negative
2018-12-15,neutral
2018-12-15,neutral
2018-12-17,negative
2018-12-17,negative
2018-12-17,negative
2018-12-17,negative
2018-12-18,negative
2018-12-18,negative
2018-12-18,neutral
2018-12-18,positive
2018-12-20,negative
2018-12-20,negative
2018-12-20,negative
2018-12-20,negative
2018-12-20,negative
2018-12-20,negative
2018-12-20,negative
2018-12-20,negative
2018-12-20,negative
2018-12-20,negative
2018-12-20,negative
2018-12-20,negative
2018-12-20,negative
2018-12-20,negative
2018-12-20,negative
2018-12-20,neutral
2018-12-20,negative
2018-12-20,negative
2018-12-20,positive
2018-12-20,negative
2018-12-20,negative
2018-12-27,neutral
2018-12-27,neutral
2018-12-28,negative
2018-12-31,negative
2019-01-02,negative
2019-01-02,negative
2019-01-02,negative
2019-01-02,negative
2019-01-02,negative
2019-01-02,negative
2019-01-02,negative
2019-01-02,negative
2019-01-02,negative
2019-01-02,negative
2019-01-02,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,positive
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,positive
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,neutral
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,neutral
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,neutral
2019-01-03,negative
2019-01-03,negative
2019-01-03,neutral
2019-01-03,neutral
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,neutral
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,neutral
2019-01-03,neutral
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-03,negative
2019-01-04,negative
2019-01-04,negative
2019-01-04,positive
2019-01-04,negative
2019-01-04,negative
2019-01-04,negative
2019-01-04,negative
2019-01-04,neutral
2019-01-04,negative
2019-01-04,negative
2019-01-04,neutral
2019-01-04,neutral
2019-01-04,neutral
2019-01-04,negative
2019-01-04,neutral
2019-01-04,negative
2019-01-05,negative
2019-01-05,negative
2019-01-05,negative
2019-01-05,negative
2019-01-07,neutral
2019-01-07,neutral
2019-01-07,positive
2019-01-08,neutral
2019-01-08,neutral
2019-01-08,negative
2019-01-08,neutral
2019-01-08,negative
2019-01-08,neutral
2019-01-08,neutral
2019-01-08,neutral
2019-01-08,neutral
2019-01-08,negative
2019-01-08,neutral
2019-01-08,neutral
2019-01-08,neutral
2019-01-09,negative
2019-01-09,negative
2019-01-09,negative
2019-01-09,negative
2019-01-09,neutral
2019-01-09,negative
2019-01-09,negative
2019-01-09,negative
2019-01-09,negative
2019-01-09,negative
2019-01-09,negative
2019-01-09,negative
2019-01-09,negative
2019-01-09,positive
2019-01-09,negative
2019-01-09,negative
2019-01-09,negative
2019-01-09,neutral
2019-01-09,neutral
2019-01-09,positive
2019-01-09,neutral
2019-01-09,positive
2019-01-09,positive
2019-01-09,neutral
2019-01-09,negative
2019-01-09,negative
2019-01-09,neutral
2019-01-09,neutral
2019-01-09,neutral
2019-01-09,neutral
2019-01-10,neutral
2019-01-10,negative
2019-01-11,negative
2019-01-11,neutral
2019-01-11,negative
2019-01-11,negative
2019-01-11,neutral
2019-01-11,neutral
2019-01-11,neutral
2019-01-11,neutral
2019-01-11,neutral
2019-01-11,neutral
2019-01-11,neutral
2019-01-12,positive
2019-01-12,positive
2019-01-12,neutral
2019-01-12,neutral
2019-01-12,positive
2019-01-12,positive
2019-01-14,negative
2019-01-14,negative
2019-01-14,neutral
2019-01-14,negative
2019-01-14,negative
2019-01-15,neutral
2019-01-15,neutral
2019-01-15,neutral
2019-01-15,negative
2019-01-15,negative
2019-01-15,negative
2019-01-15,negative
2019-01-15,negative
2019-01-15,negative
2019-01-15,negative
2019-01-15,negative
2019-01-15,neutral
2019-01-15,negative
2019-01-15,negative
2019-01-16,neutral
2019-01-16,negative
2019-01-16,negative
2019-01-16,negative
2019-01-17,negative
2019-01-17,negative
2019-01-17,negative
2019-01-18,negative
2019-01-18,negative
2019-01-18,negative
2019-01-18,negative
2019-01-18,negative
2019-01-19,negative
2019-01-21,negative
2019-01-22,neutral
2019-01-22,positive
2019-01-22,neutral
2019-01-23,neutral
2019-01-24,negative
2019-01-24,negative
2019-01-25,neutral
2019-01-25,negative
2019-01-25,negative
2019-01-25,negative
2019-01-25,neutral
2019-01-25,neutral
2019-01-25,neutral
2019-01-26,positive
2019-01-28,neutral
2019-01-28,neutral
2019-01-28,positive
2019-01-28,negative
2019-01-28,negative
2019-01-28,negative
2019-01-28,neutral
2019-01-28,neutral
2019-01-28,negative
2019-01-28,neutral
2019-01-29,negative
2019-01-29,negative
2019-01-29,negative
2019-01-29,negative
2019-01-29,negative
2019-01-29,neutral
2019-01-29,negative
2019-01-29,negative
2019-01-29,negative
2019-01-29,negative
2019-01-29,negative
2019-01-29,negative
2019-01-29,negative
2019-01-29,neutral
2019-01-29,neutral
2019-01-29,neutral
2019-01-29,neutral
2019-01-29,negative
2019-01-29,neutral
2019-01-29,negative
2019-01-29,negative
2019-01-29,negative
2019-01-29,negative
2019-01-29,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,negative
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,negative
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,negative
2019-01-30,neutral
2019-01-30,negative
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,negative
2019-01-30,negative
2019-01-30,positive
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-30,neutral
2019-01-31,neutral
2019-01-31,neutral
2019-01-31,neutral
2019-01-31,negative
2019-02-01,negative
2019-02-01,negative
2019-02-01,negative
2019-02-01,positive
2019-02-01,negative
2019-02-02,negative
2019-02-02,positive
2019-02-03,positive
2019-02-04,neutral
2019-02-04,neutral
2019-02-04,neutral
2019-02-04,negative
2019-02-05,negative
2019-02-05,neutral
2019-02-05,negative
2019-02-05,neutral
2019-02-05,neutral
2019-02-05,negative
2019-02-05,neutral
2019-02-05,neutral
2019-02-05,negative
2019-02-05,negative
2019-02-05,neutral
2019-02-05,negative
2019-02-05,positive
2019-02-05,negative
2019-02-05,neutral
2019-02-06,positive
2019-02-06,negative
2019-02-06,positive
2019-02-06,neutral
2019-02-06,positive
2019-02-06,neutral
2019-02-06,neutral
2019-02-06,neutral
2019-02-07,positive
2019-02-07,positive
2019-02-07,positive
2019-02-07,negative
2019-02-07,negative
2019-02-07,neutral
2019-02-07,neutral
2019-02-07,neutral
2019-02-07,neutral
2019-02-07,negative
2019-02-07,neutral
2019-02-07,neutral
2019-02-08,positive
2019-02-11,negative
2019-02-11,negative
2019-02-11,negative
2019-02-11,negative
2019-02-11,negative
2019-02-12,negative
2019-02-12,neutral
2019-02-12,positive
2019-02-12,negative
2019-02-12,neutral
2019-02-13,neutral
2019-02-13,neutral
2019-02-13,positive
2019-02-13,positive
2019-02-13,negative
2019-02-13,negative
2019-02-13,negative
2019-02-13,neutral
2019-02-13,neutral
2019-02-13,neutral
2019-02-13,neutral
2019-02-13,negative
2019-02-13,negative
2019-02-13,neutral
2019-02-13,negative
2019-02-13,neutral
2019-02-13,neutral
2019-02-13,neutral
2019-02-13,positive
2019-02-14,positive
2019-02-14,negative
2019-02-14,neutral
2019-02-14,positive
2019-02-14,negative
2019-02-14,positive
2019-02-14,neutral
2019-02-14,negative
2019-02-14,negative
2019-02-14,negative
2019-02-14,negative
2019-02-14,neutral
2019-02-14,negative
2019-02-14,neutral
2019-02-14,negative
2019-02-14,neutral
2019-02-15,negative
2019-02-15,negative
2019-02-17,neutral
2019-02-19,neutral
2019-02-19,negative
2019-02-19,neutral
2019-02-20,neutral
2019-02-20,neutral
2019-02-20,negative
2019-02-21,neutral
2019-02-21,neutral
2019-02-21,neutral
2019-02-21,neutral
2019-02-21,positive
2019-02-21,positive
2019-02-22,neutral
2019-02-22,neutral
2019-02-22,negative
2019-02-26,neutral
2019-02-27,negative
2019-02-27,negative
2019-02-27,positive
2019-02-28,negative
2019-02-28,negative
2019-02-28,negative
2019-02-28,positive
2019-02-28,negative
2019-02-28,negative
2019-02-28,negative
2019-02-28,negative
2019-03-01,negative
2019-03-01,negative
2019-03-01,neutral
2019-03-01,negative
2019-03-01,negative
2019-03-02,neutral
2019-03-04,negative
2019-03-04,negative
2019-03-06,negative
2019-03-06,negative
2019-03-06,negative
2019-03-06,neutral
2019-03-06,neutral
2019-03-06,neutral
2019-03-06,neutral
2019-03-06,neutral
2019-03-06,neutral
2019-03-06,neutral
2019-03-06,neutral
2019-03-06,neutral
2019-03-06,negative
2019-03-07,positive
2019-03-07,neutral
2019-03-10,positive
2019-03-11,positive
2019-03-11,neutral
2019-03-11,neutral
2019-03-11,neutral
2019-03-12,positive
2019-03-13,negative
2019-03-13,negative
2019-03-13,negative
2019-03-13,positive
2019-03-13,negative
2019-03-14,negative
2019-03-14,negative
2019-03-14,positive
2019-03-14,negative
2019-03-14,negative
2019-03-14,neutral
2019-03-14,negative
2019-03-14,negative
2019-03-14,neutral
2019-03-14,negative
2019-03-15,neutral
2019-03-15,negative
2019-03-15,negative
2019-03-15,negative
2019-03-15,neutral
2019-03-15,positive
2019-03-15,neutral
2019-03-15,negative
2019-03-15,negative
2019-03-15,negative
2019-03-15,negative
2019-03-15,negative
2019-03-15,negative
2019-03-15,negative
2019-03-16,negative
2019-03-16,neutral
2019-03-18,neutral
2019-03-18,neutral
2019-03-18,neutral
2019-03-18,positive
2019-03-18,neutral
2019-03-18,neutral
2019-03-18,positive
2019-03-19,positive
2019-03-19,positive
2019-03-19,negative
2019-03-19,neutral
2019-03-19,neutral
2019-03-19,neutral
2019-03-20,neutral
2019-03-20,neutral
2019-03-20,neutral
2019-03-21,neutral
2019-03-21,negative
2019-03-21,neutral
2019-03-21,positive
2019-03-21,neutral
2019-03-21,neutral
2019-03-21,negative
2019-03-21,neutral
2019-03-21,neutral
2019-03-22,negative
2019-03-22,neutral
2019-03-22,neutral
